"Survey","Haul","Latitude","Longitude","length","weight","Age","maturity_table_3","julian","year","sex.code","log.weight","sc.weight","year.class","apr.jul.wSST","nov.feb.wSST","annual.wSST","poll.SSB.2020","age.factor","prevyr_annual.wSST","cohort"
199605,11,56.9485,-155.34117,560,1488,8,"3",80,1996,"1",7.30518821539304,1.36369666942272,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,12,57.12783,-155.5,470,782,8,"3",80,1996,"1",6.66185474054531,-1.05662758574808,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,12,57.12783,-155.5,500,926,8,"3",80,1996,"1",6.83087423464618,-0.420748998416905,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,12,57.12783,-155.5,500,948,8,"3",80,1996,"1",6.85435450225502,-0.332412446016872,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,12,57.12783,-155.5,490,716,8,"3",80,1996,"1",6.57368016696065,-1.38835454770482,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,12,57.12783,-155.5,510,1052,8,"3",80,1996,"1",6.95844839329766,0.0592055548422119,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,12,57.12783,-155.5,530,1062,8,"3",80,1996,"1",6.96790920180188,0.0947986417738857,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,12,57.12783,-155.5,510,820,8,"3",80,1996,"1",6.7093043402583,-0.878114541466233,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,12,57.12783,-155.5,550,1360,8,"5",80,1996,"1",7.2152399787301,1.02529690100295,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,12,57.12783,-155.5,520,838,8,"3",80,1996,"1",6.73101810048208,-0.796423874657658,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,12,57.12783,-155.5,510,996,8,"3",80,1996,"1",6.9037472575846,-0.146588937016058,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,14,57.40633,-155.59033,510,1002,8,"3",80,1996,"1",6.90975328164481,-0.123993306167669,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,16,57.56067,-155.257,530,1048,8,"3",81,1996,"1",6.95463886488099,0.0448734947394685,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,16,57.56067,-155.257,470,810,8,"3",81,1996,"1",6.69703424766648,-0.924276608068144,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,16,57.56067,-155.257,510,1080,8,"3",81,1996,"1",6.98471632011827,0.158029730643142,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,16,57.56067,-155.257,550,1272,8,"3",81,1996,"1",7.14834574390007,0.773630004408559,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,16,57.56067,-155.257,510,990,8,"3",81,1996,"1",6.89770494312864,-0.169321098184255,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,16,57.56067,-155.257,530,1108,8,"3",81,1996,"1",7.01031186730723,0.254324305863995,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,16,57.56067,-155.257,510,1088,8,"3",81,1996,"1",6.99209642741589,0.185794884170129,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,35,58.45367,-153.737,500,830,8,"3",85,1996,"1",6.72142570079064,-0.832512028851685,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,36,58.18167,-153.37,550,1392,8,"5",85,1996,"1",7.23849684089437,1.11279296610148,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,36,58.18167,-153.37,520,1290,8,"3",85,1996,"1",7.16239749735572,0.826494966432244,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,36,58.18167,-153.37,520,962,8,"3",85,1996,"1",6.86901445066571,-0.277259356514834,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
